"","siteID","time","abundance","richness","mean_humid","min_humid","max_humid","mean_tempt","min_tempt","max_tempt"
"620","NIWO",2016-08-08,0.210714285714286,12,NA,NA,NA,NA,NA,NA
"621","OAES",2016-08-08,0.0553571428571429,4,NA,NA,NA,NA,NA,NA
"622","OSBS",2016-08-08,0.0410714285714286,5,81.5057142857143,44.86,99.19,26.8028571428571,22.7417,34.5259
"623","SERC",2016-08-08,0.140569395017794,18,NA,NA,NA,NA,NA,NA
"624","TREE",2016-08-08,0.133928571428571,9,NA,NA,NA,NA,NA,NA
"625","WOOD",2016-08-08,0.333333333333333,28,77.3885714285714,34.76,102,20.1717142857143,14.1746,28.9548
"626","BART",2016-08-15,0.580357142857143,9,NA,NA,NA,NA,NA,NA
"627","BLAN",2016-08-15,0.123214285714286,18,NA,NA,NA,NA,NA,NA
"628","CLBJ",2016-08-15,0.0125,5,NA,NA,NA,NA,NA,NA
"629","DEJU",2016-08-15,0.00535714285714286,2,NA,NA,NA,NA,NA,NA
"630","DELA",2016-08-15,0.0842490842490843,8,NA,NA,NA,NA,NA,NA
"631","HARV",2016-08-15,0.075,8,77.3671428571429,45.55,102,21.9032571428571,16.2902,27.7617
"632","JERC",2016-08-15,0.00535714285714286,2,NA,NA,NA,NA,NA,NA
"633","NOGP",2016-08-15,0.298214285714286,10,NA,NA,NA,NA,NA,NA
"634","ONAQ",2016-08-15,0.00892857142857143,1,22.0585714285714,6.31,48.64,23.569,8.8232,32.8289
"635","ORNL",2016-08-15,0.0160714285714286,4,NA,NA,NA,24.6948857142857,19.8943,33.1939
"636","SCBI",2016-08-15,0.0821428571428571,13,NA,NA,NA,NA,NA,NA
"637","SRER",2016-08-15,0.307142857142857,10,NA,NA,NA,NA,NA,NA
"638","STEI",2016-08-15,0.505357142857143,9,NA,NA,NA,NA,NA,NA
"639","STER",2016-08-15,0.478571428571429,21,NA,NA,NA,NA,NA,NA
"640","TALL",2016-08-15,0.0232142857142857,8,NA,NA,NA,26.1208285714286,21.63,32.717
"641","UKFS",2016-08-15,0.0553571428571429,11,NA,NA,NA,NA,NA,NA
"642","UNDE",2016-08-15,0.482142857142857,13,78.6428571428571,38.09,97.05,18.8605,14.7098,25.544
"643","CPER",2016-08-22,0.201785714285714,15,NA,NA,NA,NA,NA,NA
"644","DSNY",2016-08-22,0.0107142857142857,5,NA,NA,NA,NA,NA,NA
"645","GRSM",2016-08-22,0.326785714285714,16,NA,NA,NA,NA,NA,NA
"646","GUAN",2016-08-22,0.00892857142857143,NA,NA,NA,NA,NA,NA,NA
"647","HEAL",2016-08-22,0.0125,3,NA,NA,NA,NA,NA,NA
"648","JORN",2016-08-22,0.00535714285714286,1,NA,NA,NA,NA,NA,NA
"649","KONZ",2016-08-22,0.276785714285714,10,NA,NA,NA,NA,NA,NA
"650","LAJA",2016-08-22,0.0517857142857143,3,NA,NA,NA,NA,NA,NA
"651","LENO",2016-08-22,0.0339285714285714,10,NA,NA,NA,NA,NA,NA
"652","MOAB",2016-08-22,0.391071428571429,6,NA,NA,NA,NA,NA,NA
"653","NIWO",2016-08-22,0.160714285714286,11,NA,NA,NA,NA,NA,NA
"654","OAES",2016-08-22,0.0910714285714286,2,NA,NA,NA,NA,NA,NA
"655","OSBS",2016-08-22,0.0375,6,75.9785714285714,42.49,98.48,28.2380428571429,22.6457,35.5216
"656","SERC",2016-08-22,0.0368324125230203,6,NA,NA,NA,NA,NA,NA
"657","TREE",2016-08-22,0.171428571428571,13,NA,NA,NA,NA,NA,NA
"658","WOOD",2016-08-22,0.154761904761905,16,73.31,35.96,102,17.8402857142857,9.397,27.4758
"659","BART",2016-08-29,0.273214285714286,10,NA,NA,NA,NA,NA,NA
"660","BLAN",2016-08-29,0.0803571428571429,11,NA,NA,NA,NA,NA,NA
"661","CLBJ",2016-08-29,0.0160714285714286,4,NA,NA,NA,NA,NA,NA
"662","DEJU",2016-08-29,0.00714285714285714,3,NA,NA,NA,NA,NA,NA
"663","DELA",2016-08-29,0.113553113553114,7,NA,NA,NA,NA,NA,NA
"664","HARV",2016-08-29,0.0571428571428571,8,69.5557142857143,33.14,96.45,19.0019,11.8845,25.7382
"665","JERC",2016-08-29,0.00178571428571429,1,NA,NA,NA,NA,NA,NA
"666","NOGP",2016-08-29,0.507326007326007,13,NA,NA,NA,NA,NA,NA
"667","ONAQ",2016-08-29,0.0142857142857143,1,26.2042857142857,9.19,77.73,22.8726857142857,10.9454,32.7302
"668","ORNL",2016-08-29,0.0214285714285714,7,NA,NA,NA,25.0519142857143,17.9112,33.1631
"669","SCBI",2016-08-29,0.119642857142857,13,NA,NA,NA,NA,NA,NA
"670","SRER",2016-08-29,0.742857142857143,7,NA,NA,NA,NA,NA,NA
"671","STEI",2016-08-29,0.235714285714286,12,NA,NA,NA,NA,NA,NA
"672","STER",2016-08-29,0.144642857142857,14,NA,NA,NA,NA,NA,NA
"673","TALL",2016-08-29,0.0267857142857143,7,NA,NA,NA,27.2833285714286,21.1316,33.8147
"674","UKFS",2016-08-29,0.0285714285714286,8,NA,NA,NA,NA,NA,NA
"675","UNDE",2016-08-29,0.435714285714286,11,NA,NA,NA,NA,NA,NA
"676","CPER",2016-09-05,0.075,13,NA,NA,NA,NA,NA,NA
"677","DSNY",2016-09-05,0,NA,NA,NA,NA,NA,NA,NA
"678","GRSM",2016-09-05,0.175,22,NA,NA,NA,NA,NA,NA
"679","GUAN",2016-09-05,0.00178571428571429,NA,NA,NA,NA,NA,NA,NA
"680","HEAL",2016-09-05,0.00892857142857143,2,NA,NA,NA,NA,NA,NA
"681","JORN",2016-09-05,0.0303571428571429,5,NA,NA,NA,NA,NA,NA
"682","KONZ",2016-09-05,0.296428571428571,13,NA,NA,NA,NA,NA,NA
"683","LAJA",2016-09-05,0.0787545787545788,2,NA,NA,NA,NA,NA,NA
"684","LENO",2016-09-05,0.0571428571428571,8,NA,NA,NA,NA,NA,NA
"685","MOAB",2016-09-05,0.167857142857143,6,NA,NA,NA,NA,NA,NA
"686","NIWO",2016-09-05,0.248214285714286,11,NA,NA,NA,NA,NA,NA
"687","OAES",2016-09-05,0.142857142857143,7,NA,NA,NA,NA,NA,NA
"688","OSBS",2016-09-05,0.0392857142857143,7,73.9642857142857,27.24,99.63,26.4785714285714,20.1445,32.4877
"689","SERC",2016-09-05,0.0767857142857143,8,NA,NA,NA,NA,NA,NA
"690","TREE",2016-09-05,0.0703125,12,NA,NA,NA,NA,NA,NA
"691","WOOD",2016-09-05,0.174603174603175,12,NA,NA,NA,13.8963,8.6181,28.115
"692","ABBY",2016-09-12,0.210204081632653,14,NA,NA,NA,NA,NA,NA
"693","BART",2016-09-12,0.269642857142857,10,NA,NA,NA,NA,NA,NA
"694","BLAN",2016-09-12,0.105357142857143,12,NA,NA,NA,NA,NA,NA
"695","CLBJ",2016-09-12,0.0107142857142857,4,NA,NA,NA,NA,NA,NA
"696","DELA",2016-09-12,0.0494505494505494,8,NA,NA,NA,NA,NA,NA
"697","HARV",2016-09-12,0.0821428571428571,4,64.4583333333333,35.84,98.28,16.4301,9.3478,22.1039
"698","JERC",2016-09-12,0.0214285714285714,4,NA,NA,NA,NA,NA,NA
"699","NOGP",2016-09-12,0.445054945054945,16,NA,NA,NA,NA,NA,NA
"700","ONAQ",2016-09-12,0.0446428571428571,3,42.4928571428571,9.3,95.96,15.4722571428571,2.7224,28.5729
"701","ORNL",2016-09-12,0.025,9,NA,NA,NA,25.6654428571429,17.2676,32.9121
"702","SCBI",2016-09-12,0.117857142857143,15,NA,NA,NA,NA,NA,NA
"703","SRER",2016-09-12,2.11607142857143,5,NA,NA,NA,NA,NA,NA
"704","STEI",2016-09-12,0.0696428571428571,8,NA,NA,NA,NA,NA,NA
"705","STER",2016-09-12,0.195970695970696,19,NA,NA,NA,NA,NA,NA
"706","TALL",2016-09-12,0.0285714285714286,10,NA,NA,NA,26.0623428571429,21.1093,34.2964
"707","UKFS",2016-09-12,0.0464285714285714,9,NA,NA,NA,NA,NA,NA
"708","UNDE",2016-09-12,0.135714285714286,8,NA,NA,NA,NA,NA,NA
"709","CPER",2016-09-19,0.0821428571428571,15,NA,NA,NA,NA,NA,NA
"710","GRSM",2016-09-19,0.219642857142857,15,NA,NA,NA,NA,NA,NA
"711","GUAN",2016-09-19,0.00178571428571429,NA,NA,NA,NA,NA,NA,NA
"712","JORN",2016-09-19,0.0214285714285714,3,NA,NA,NA,NA,NA,NA
"713","LAJA",2016-09-19,0.133928571428571,4,NA,NA,NA,NA,NA,NA
"714","LENO",2016-09-19,0.0625,9,NA,NA,NA,NA,NA,NA
"715","MOAB",2016-09-19,0.0410714285714286,7,NA,NA,NA,NA,NA,NA
"716","ORNL",2016-09-19,0.0416666666666667,1,NA,NA,NA,24.9154142857143,18.0529,32.6431
"717","SERC",2016-09-19,0.1625,9,NA,NA,NA,NA,NA,NA
"718","ABBY",2016-09-26,0.392857142857143,13,NA,NA,NA,NA,NA,NA
"719","BLAN",2016-09-26,0.192857142857143,13,NA,NA,NA,NA,NA,NA
"720","ORNL",2016-09-26,0.0297619047619048,5,NA,NA,NA,18.6841428571429,8.5637,28.5415
"721","SCBI",2016-09-26,0.0571428571428571,16,NA,NA,NA,NA,NA,NA
"722","SRER",2016-09-26,1.84285714285714,3,NA,NA,NA,NA,NA,NA
"723","UKFS",2016-09-26,0.05,9,NA,NA,NA,NA,NA,NA
"724","GRSM",2016-10-03,0.0857142857142857,12,NA,NA,NA,NA,NA,NA
"725","GUAN",2016-10-03,0.00178571428571429,NA,NA,NA,NA,NA,NA,NA
"726","JORN",2016-10-03,0.0142857142857143,3,NA,NA,NA,NA,NA,NA
"727","LAJA",2016-10-03,0.1875,3,NA,NA,NA,NA,NA,NA
"728","LENO",2016-10-03,0.0553571428571429,6,NA,NA,NA,NA,NA,NA
"729","MOAB",2016-10-03,0.0464285714285714,5,NA,NA,NA,NA,NA,NA
"730","SERC",2016-10-03,0.192857142857143,9,NA,NA,NA,NA,NA,NA
"731","ORNL",2016-10-10,0.0178571428571429,5,44.475,25.05,79.18,18.8823857142857,10.2284,26.3699
"732","SRER",2016-10-10,1.18214285714286,4,NA,NA,NA,NA,NA,NA
"733","UKFS",2016-10-10,0.121428571428571,12,NA,NA,NA,NA,NA,NA
"734","SJER",2016-11-28,0.0553571428571429,8,NA,NA,NA,NA,NA,NA
"735","SJER",2016-12-12,0.0517857142857143,4,NA,NA,NA,NA,NA,NA
"736","SJER",2016-12-26,0.0375,6,NA,NA,NA,NA,NA,NA
"737","SJER",2017-01-09,0.0285714285714286,2,NA,NA,NA,NA,NA,NA
"738","SJER",2017-01-23,0.0238095238095238,5,NA,NA,NA,NA,NA,NA
"739","SJER",2017-02-06,0.0178571428571429,3,NA,NA,NA,NA,NA,NA
"740","SJER",2017-02-20,0.00961538461538462,3,NA,NA,NA,NA,NA,NA
"741","SJER",2017-03-06,0.00333333333333333,1,NA,NA,NA,NA,NA,NA
"742","CLBJ",2017-03-13,0.0196428571428571,8,NA,NA,NA,NA,NA,NA
"743","SJER",2017-03-20,0.00714285714285714,3,NA,NA,NA,NA,NA,NA
"744","CLBJ",2017-03-27,0.010989010989011,4,NA,NA,NA,NA,NA,NA
"745","JORN",2017-03-27,0.00892857142857143,2,NA,NA,NA,NA,NA,NA
"746","ORNL",2017-03-27,0.0821428571428571,9,NA,NA,NA,16.5482428571429,7.658,26.7345
"747","DSNY",2017-04-03,0.025,7,NA,NA,NA,NA,NA,NA
"748","MOAB",2017-04-03,0.00892857142857143,1,NA,NA,NA,NA,NA,NA
"749","OAES",2017-04-03,0.0201465201465201,3,NA,NA,NA,NA,NA,NA
"750","OSBS",2017-04-03,0.0375,6,58.0428571428571,16.67,99.64,20.4705,10.2135,32.2287
"751","SJER",2017-04-03,0.0214285714285714,2,NA,NA,NA,NA,NA,NA
"752","TALL",2017-04-03,0.0119047619047619,3,49.7957142857143,12.4,98.92,NA,NA,NA
"753","UKFS",2017-04-03,0.00178571428571429,1,NA,NA,NA,NA,NA,NA
"754","BLAN",2017-04-10,0.0642857142857143,13,NA,NA,NA,NA,NA,NA
"755","CLBJ",2017-04-10,0.0142857142857143,4,NA,NA,NA,NA,NA,NA
"756","CPER",2017-04-10,0.19047619047619,9,34.3571428571429,10,97.7,12.1757428571429,-2.0218,24.3854
"757","JERC",2017-04-10,0.00892857142857143,4,NA,NA,NA,NA,NA,NA
"758","JORN",2017-04-10,0,NA,NA,NA,NA,NA,NA,NA
"759","KONZ",2017-04-10,0.00892857142857143,5,64.8142857142857,23.73,94.01,16.6940285714286,-0.0397,26.8172
"760","ORNL",2017-04-10,0.1375,10,NA,NA,NA,21.4489428571429,14.9458,29.0465
"761","SCBI",2017-04-10,0.0392857142857143,11,NA,NA,NA,NA,NA,NA
"762","DSNY",2017-04-17,0.0107142857142857,6,NA,NA,NA,NA,NA,NA
"763","GRSM",2017-04-17,0.260714285714286,13,NA,NA,NA,NA,NA,NA
"764","MOAB",2017-04-17,0.0321428571428571,2,NA,NA,NA,NA,NA,NA
"765","OAES",2017-04-17,0.0107142857142857,3,NA,NA,NA,NA,NA,NA
"766","OSBS",2017-04-17,0.0392857142857143,6,67.2342857142857,26.74,99.56,22.7765285714286,15.8591,30.6559
"767","SERC",2017-04-17,0.0853174603174603,11,NA,NA,NA,NA,NA,NA
"768","SJER",2017-04-17,0.0321428571428571,8,NA,NA,NA,NA,NA,NA
"769","STER",2017-04-17,0.239285714285714,18,NA,NA,NA,NA,NA,NA
"770","TALL",2017-04-17,0.0214285714285714,6,67.5657142857143,31.51,98.91,NA,NA,NA
"771","UKFS",2017-04-17,0.00535714285714286,3,NA,NA,NA,NA,NA,NA
"772","BLAN",2017-04-24,0.128571428571429,15,NA,NA,NA,NA,NA,NA
"773","CLBJ",2017-04-24,0.0410714285714286,8,NA,NA,NA,NA,NA,NA
"774","CPER",2017-04-24,0.116666666666667,11,62.0528571428571,16.44,97.68,5.1459,-4.2877,19.5165
"775","JERC",2017-04-24,0.0214285714285714,6,NA,NA,NA,NA,NA,NA
"776","JORN",2017-04-24,0.00357142857142857,1,NA,NA,NA,NA,NA,NA
"777","KONZ",2017-04-24,0.075,6,51.945,24.47,73.52,16.5177,10.1772,23.6309
"778","ONAQ",2017-04-24,0.00892857142857143,3,59.8228571428571,23.94,97.24,5.26248571428571,-2.1853,16.1227
"779","ORNL",2017-04-24,0.0892857142857143,12,NA,NA,NA,20.2530571428571,11.1232,30.651
"780","SCBI",2017-04-24,0.0964285714285714,14,NA,NA,NA,NA,NA,NA
"781","ABBY",2017-05-01,0.0642857142857143,10,NA,NA,NA,NA,NA,NA
"782","DSNY",2017-05-01,0.00357142857142857,2,NA,NA,NA,NA,NA,NA
"783","GRSM",2017-05-01,0.283928571428571,16,NA,NA,NA,NA,NA,NA
"784","GUAN",2017-05-01,0.00178571428571429,NA,NA,NA,NA,NA,NA,NA
"785","LAJA",2017-05-01,0.0196428571428571,1,NA,NA,NA,NA,NA,NA
"786","MOAB",2017-05-01,0.0410714285714286,3,NA,NA,NA,NA,NA,NA
"787","NOGP",2017-05-01,0.101503759398496,8,NA,NA,NA,NA,NA,NA
"788","OAES",2017-05-01,0.0214285714285714,6,NA,NA,NA,NA,NA,NA
"789","OSBS",2017-05-01,0.0375,6,58.9685714285714,15.36,97.21,22.7892,10.5358,31.9846
"790","SERC",2017-05-01,0.482142857142857,14,NA,NA,NA,NA,NA,NA
"791","SJER",2017-05-01,0.0946428571428571,7,NA,NA,NA,NA,NA,NA
"792","TALL",2017-05-01,0.0178571428571429,8,61.52,19.57,98.78,NA,NA,NA
"793","UKFS",2017-05-01,0.0267857142857143,7,NA,NA,NA,NA,NA,NA
"794","BLAN",2017-05-08,0.216071428571429,22,NA,NA,NA,NA,NA,NA
"795","CLBJ",2017-05-08,0.0660714285714286,9,NA,NA,NA,NA,NA,NA
"796","CPER",2017-05-08,0.204761904761905,11,64.84,12.18,100.29,12.8788714285714,4.1312,26.6545
"797","HARV",2017-05-08,0.146428571428571,10,72.5842857142857,35.86,98.87,6.75865714285714,1.463,15.9355
"798","JERC",2017-05-08,0.00714285714285714,3,NA,NA,NA,NA,NA,NA
"799","JORN",2017-05-08,0.00892857142857143,2,NA,NA,NA,NA,NA,NA
"800","KONZ",2017-05-08,0.0267857142857143,5,60.98,34.03,79.52,22.6714,16.5409,29.1383
"801","LENO",2017-05-08,0.0321428571428571,10,NA,NA,NA,NA,NA,NA
"802","ONAQ",2017-05-08,0.00535714285714286,3,46.2442857142857,12.28,90.96,13.8237142857143,-2.2357,25.9825
"803","ORNL",2017-05-08,0.192857142857143,14,63.2583333333333,25.75,99.71,19.4607,8.738,27.6974
"804","SCBI",2017-05-08,0.0875,11,NA,NA,NA,NA,NA,NA
"805","WOOD",2017-05-08,0.111607142857143,23,55.0328571428571,19.9,93.8,14.2650142857143,5.0937,27.1267
"806","ABBY",2017-05-15,0.164285714285714,19,NA,NA,NA,NA,NA,NA
"807","BART",2017-05-15,0.180357142857143,8,NA,NA,NA,NA,NA,NA
"808","DSNY",2017-05-15,0.00535714285714286,3,NA,NA,NA,NA,NA,NA
"809","GRSM",2017-05-15,0.178571428571429,15,NA,NA,NA,NA,NA,NA
"810","GUAN",2017-05-15,0,NA,NA,NA,NA,NA,NA,NA
"811","LAJA",2017-05-15,0.0482142857142857,2,NA,NA,NA,NA,NA,NA
"812","MOAB",2017-05-15,0.0375,2,NA,NA,NA,NA,NA,NA
"813","NOGP",2017-05-15,0.242481203007519,8,NA,NA,NA,NA,NA,NA
"814","OAES",2017-05-15,0.0410714285714286,4,NA,NA,NA,NA,NA,NA
"815","OSBS",2017-05-15,0.0285714285714286,7,71.9628571428571,24.52,98.36,25.5100571428571,18.349,34.1127
"816","SERC",2017-05-15,0.327380952380952,16,NA,NA,NA,NA,NA,NA
"817","SJER",2017-05-15,0.0375,6,NA,NA,NA,NA,NA,NA
"818","SRER",2017-05-15,0.435714285714286,5,NA,NA,NA,NA,NA,NA
"819","STER",2017-05-15,0.173214285714286,19,NA,NA,NA,NA,NA,NA
"820","TALL",2017-05-15,0.0232142857142857,6,67.1028571428571,32.82,98.5,NA,NA,NA
"821","UKFS",2017-05-15,0.0660714285714286,14,NA,NA,NA,NA,NA,NA
"822","BLAN",2017-05-22,0.126785714285714,16,NA,NA,NA,NA,NA,NA
"823","CLBJ",2017-05-22,0.0428571428571429,8,NA,NA,NA,NA,NA,NA
"824","CPER",2017-05-22,0.321428571428571,11,58.4157142857143,15.25,92.77,11.4062428571429,2.1881,26.843
"825","HARV",2017-05-22,0.0821428571428571,8,80.1157142857143,42.47,99.49,12.0657285714286,6.3322,19.2638
"826","JERC",2017-05-22,0.0178571428571429,4,NA,NA,NA,NA,NA,NA
"827","JORN",2017-05-22,0,NA,NA,NA,NA,NA,NA,NA
"828","KONZ",2017-05-22,0.151785714285714,14,63.072,26.73,98.56,19.70956,10.2973,29.1009
"829","LENO",2017-05-22,0.0571428571428571,12,NA,NA,NA,NA,NA,NA
"830","ONAQ",2017-05-22,0.00714285714285714,2,43.7057142857143,14.92,90.29,15.0464285714286,3.5802,28.0789
"831","ORNL",2017-05-22,0.121428571428571,13,82.31,50.54,100.19,18.7326571428571,9.6047,25.9833
"832","SCBI",2017-05-22,0.197053406998158,21,82.1257142857143,46.18,99.77,NA,NA,NA
"833","WOOD",2017-05-22,0.0467706013363029,12,63.3771428571429,21.3,93.9,12.1371571428571,6.0428,22.2596
"834","ABBY",2017-05-29,0.396428571428571,19,NA,NA,NA,NA,NA,NA
"835","BART",2017-05-29,0.128571428571429,8,NA,NA,NA,NA,NA,NA
"836","DEJU",2017-05-29,0.0321428571428571,6,NA,NA,NA,NA,NA,NA
"837","DSNY",2017-05-29,0.0196428571428571,6,NA,NA,NA,NA,NA,NA
"838","GRSM",2017-05-29,0.198214285714286,16,NA,NA,NA,NA,NA,NA
"839","GUAN",2017-05-29,0.00178571428571429,1,NA,NA,NA,NA,NA,NA
"840","LAJA",2017-05-29,0.0375,4,NA,NA,NA,NA,NA,NA
"841","MOAB",2017-05-29,0.0196428571428571,3,NA,NA,NA,NA,NA,NA
"842","NOGP",2017-05-29,0.159774436090226,8,NA,NA,NA,NA,NA,NA
"843","OAES",2017-05-29,0.05,10,NA,NA,NA,NA,NA,NA
"844","OSBS",2017-05-29,0.0642857142857143,7,77.18,34.38,99.45,25.8235857142857,20.2799,34.3829
"845","SERC",2017-05-29,0.549603174603175,15,NA,NA,NA,NA,NA,NA
"846","SRER",2017-05-29,0.0410714285714286,5,NA,NA,NA,NA,NA,NA
"847","STEI",2017-05-29,0.0647321428571429,11,NA,NA,NA,NA,NA,NA
"848","TALL",2017-05-29,0.0214285714285714,6,82.74,45.21,98.92,NA,NA,NA
"849","UKFS",2017-05-29,0.0767857142857143,14,NA,NA,NA,NA,NA,NA
"850","BLAN",2017-06-05,0.264285714285714,18,NA,NA,NA,NA,NA,NA
"851","CLBJ",2017-06-05,0.05,7,NA,NA,NA,NA,NA,NA
"852","CPER",2017-06-05,0.330952380952381,11,52.3214285714286,7.56,98.03,19.725,9.7259,31.363
"853","HARV",2017-06-05,0.0517857142857143,8,69.4328571428571,29.31,99.48,15.3982,6.5604,30.1706
"854","JERC",2017-06-05,0.0178571428571429,5,NA,NA,NA,NA,NA,NA
"855","JORN",2017-06-05,0.0214285714285714,3,NA,NA,NA,NA,NA,NA
"856","KONZ",2017-06-05,0.0696428571428571,13,59.1685714285714,27.63,98.44,24.0373285714286,16.1699,33.7293
"857","LENO",2017-06-05,0.0457875457875458,6,NA,NA,NA,NA,NA,NA
"858","ONAQ",2017-06-05,0.0303571428571429,4,29.0628571428571,7.13,76.73,21.7282285714286,6.4306,32.1451
"859","ORNL",2017-06-05,0.117857142857143,16,69.4242857142857,39.23,100.34,21.2167571428571,14.057,29.6021
"860","SCBI",2017-06-05,0.219387755102041,17,60.4942857142857,30.71,98.49,NA,NA,NA
"861","TREE",2017-06-05,0.192307692307692,12,NA,NA,NA,NA,NA,NA
"862","WOOD",2017-06-05,0.0714285714285714,12,58.86,20.9,95.2,20.2120428571429,11.8063,32.6993
"863","ABBY",2017-06-12,0.160714285714286,18,NA,NA,NA,NA,NA,NA
"864","BART",2017-06-12,0.282142857142857,13,NA,NA,NA,NA,NA,NA
"865","DEJU",2017-06-12,0.0339285714285714,8,NA,NA,NA,NA,NA,NA
"866","DSNY",2017-06-12,0.0107142857142857,5,NA,NA,NA,NA,NA,NA
"867","GRSM",2017-06-12,0.194642857142857,18,NA,NA,NA,NA,NA,NA
"868","GUAN",2017-06-12,0,NA,NA,NA,NA,NA,NA,NA
"869","HEAL",2017-06-12,0.037593984962406,9,NA,NA,NA,NA,NA,NA
"870","LAJA",2017-06-12,0.0297619047619048,4,NA,NA,NA,NA,NA,NA
"871","MOAB",2017-06-12,0.0285714285714286,4,NA,NA,NA,NA,NA,NA
"872","NOGP",2017-06-12,0.469924812030075,19,NA,NA,NA,NA,NA,NA
"873","OAES",2017-06-12,0.0875,12,NA,NA,NA,NA,NA,NA
"874","OSBS",2017-06-12,0.0375,7,86.59,39.97,99.66,24.5862714285714,20.7549,32.6584
"875","SERC",2017-06-12,0.83531746031746,16,NA,NA,NA,NA,NA,NA
"876","SRER",2017-06-12,0.0625,7,NA,NA,NA,NA,NA,NA
"877","STEI",2017-06-12,0.117857142857143,15,NA,NA,NA,NA,NA,NA
"878","STER",2017-06-12,0.194642857142857,16,NA,NA,NA,NA,NA,NA
"879","TALL",2017-06-12,0.025,7,81.9542857142857,47.4,98.98,NA,NA,NA
"880","UKFS",2017-06-12,0.151785714285714,17,NA,NA,NA,NA,NA,NA
"881","UNDE",2017-06-12,0.287593984962406,16,72.3442857142857,23.52,99.53,18.8056285714286,13.0359,26.2313
"882","BLAN",2017-06-19,0.423214285714286,27,NA,NA,NA,NA,NA,NA
"883","CLBJ",2017-06-19,0.119642857142857,10,NA,NA,NA,NA,NA,NA
"884","CPER",2017-06-19,0.216666666666667,9,44.5,8.57,90.1,20.2411666666667,8.4665,34.7858
"885","DCFS",2017-06-19,0.0586080586080586,11,NA,NA,NA,NA,NA,NA
"886","HARV",2017-06-19,0.0803571428571429,10,70.6071428571429,36.42,99.1,20.7914571428571,12.4282,28.1107
"887","JERC",2017-06-19,0.0142857142857143,7,NA,NA,NA,NA,NA,NA
"888","JORN",2017-06-19,0.0178571428571429,3,NA,NA,NA,NA,NA,NA
"889","KONZ",2017-06-19,0.208928571428571,11,54.3042857142857,19.97,88.66,24.0488285714286,14.0583,34.7534
"890","LENO",2017-06-19,0.046875,4,NA,NA,NA,NA,NA,NA
"891","ONAQ",2017-06-19,0.0910714285714286,2,24.47,6.47,60.41,23.3388428571429,8.695,35.7375
"892","ORNL",2017-06-19,0.232142857142857,16,78.4957142857143,29.96,100.04,22.7679285714286,17.2876,28.2772
"893","SCBI",2017-06-19,0.166071428571429,19,61.5371428571429,25.75,98.95,NA,NA,NA
"894","TREE",2017-06-19,0.120879120879121,10,NA,NA,NA,NA,NA,NA
"895","WOOD",2017-06-19,0.0736607142857143,15,63.04,24,95,14.9768142857143,6.6763,27.9
"896","ABBY",2017-06-26,0.241071428571429,22,NA,NA,NA,NA,NA,NA
"897","BART",2017-06-26,0.344642857142857,16,NA,NA,NA,NA,NA,NA
"898","DEJU",2017-06-26,0.0607142857142857,11,NA,NA,NA,NA,NA,NA
"899","DSNY",2017-06-26,0.0232142857142857,4,NA,NA,NA,NA,NA,NA
"900","GRSM",2017-06-26,0.214285714285714,19,NA,NA,NA,NA,NA,NA
"901","GUAN",2017-06-26,0.00357142857142857,NA,NA,NA,NA,NA,NA,NA
"902","HEAL",2017-06-26,0.0446428571428571,8,NA,NA,NA,NA,NA,NA
"903","LAJA",2017-06-26,0.0119047619047619,1,NA,NA,NA,NA,NA,NA
"904","MOAB",2017-06-26,0.0321428571428571,7,NA,NA,NA,NA,NA,NA
"905","NIWO",2017-06-26,0.237244897959184,8,NA,NA,NA,NA,NA,NA
"906","NOGP",2017-06-26,0.421428571428571,19,NA,NA,NA,NA,NA,NA
"907","OAES",2017-06-26,0.0803571428571429,8,NA,NA,NA,NA,NA,NA
"908","OSBS",2017-06-26,0.0464285714285714,10,83.2314285714286,45.97,99.82,25.9837714285714,21.4598,33.7085
"909","SERC",2017-06-26,0.326785714285714,19,NA,NA,NA,NA,NA,NA
"910","SRER",2017-06-26,0.232142857142857,10,NA,NA,NA,NA,NA,NA
"911","STEI",2017-06-26,0.183928571428571,13,NA,NA,NA,NA,NA,NA
"912","TALL",2017-06-26,0.0142857142857143,5,76.7985714285714,35.15,99.1,NA,NA,NA
"913","UKFS",2017-06-26,0.148214285714286,14,NA,NA,NA,NA,NA,NA
"914","UNDE",2017-06-26,0.160714285714286,13,79.7842857142857,33.79,99.7,15.1561,9.127,21.0069
"915","BLAN",2017-07-03,0.1875,24,NA,NA,NA,NA,NA,NA
"916","CLBJ",2017-07-03,0.0428571428571429,8,NA,NA,NA,NA,NA,NA
"917","CPER",2017-07-03,0.10952380952381,10,39.31,13.65,87.09,23.2857,10.9992,34.0197
"918","DCFS",2017-07-03,0.175824175824176,19,NA,NA,NA,NA,NA,NA
"919","HARV",2017-07-03,0.0678571428571429,12,67.5285714285714,30.4,99.38,19.5150714285714,14.2757,25.1711
"920","JERC",2017-07-03,0.0296875,9,NA,NA,NA,NA,NA,NA
"921","JORN",2017-07-03,0.035,2,NA,NA,NA,NA,NA,NA
"922","KONZ",2017-07-03,0.0785714285714286,10,67.8942857142857,33.8,97.07,25.5017,16.5629,33.6305
"923","LENO",2017-07-03,0.0331632653061225,3,NA,NA,NA,NA,NA,NA
"924","ONAQ",2017-07-03,0.0303571428571429,3,17.8928571428571,4.8,46.86,27.5419285714286,15.6454,37.3282
